time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
7.849999999999855	2.9853453002341666	4.2264608237157955	19.360512167566394	4.91359724880944	-0.28888561761649495	-0.6104963592165372	0.6473030043856641	-0.006504221961222768	-0.11900574148696183	0.6658980585289694	-0.007566153931920394	-0.2562487608846448	-0.16154538136279836	0.9867330515403887	0.016154713186577047	3.269341964257018	-0.21677748166764466	-1.9875835705503364	0.04641285881041612	0.01910317133179208	0.03354030492337883	-1.3423309756388064e-05	-0.0023665809707249085	1.3011125882314885	-0.286984495672309	-1.985593137370219	-0.2869844956723094	3.283141845018415	1.1990782414536436	-1.9855931373702187	1.199078241453643	8.561908766494305	0.003301325037420631	0.0915239601196802	-0.017833547192481952	0.06230006162122164	0.004987619919306595	0.024881851732864304	0.004987619919306591	0.008878302894664276	0.0027781914936569068	0.024881851732864304	0.002778191493656907	0.028200232938909185
7.854999999999855	2.9993562013619943	4.41682768527928	19.500395160591253	5.1962224616069745	-0.2412912217371557	-0.655405397003828	0.647317832973769	-0.006500564212747237	-0.11900701698239893	0.6658988984327228	-0.0075465008682696275	-0.25626514034455894	-0.16150666160112884	0.9867386432788658	0.016200250573423416	3.2698034418541058	-0.21076281653539247	-1.987968753559286	0.05641989516361257	0.019392711376944104	0.032915712393667036	-0.00022162591488435258	-0.002228592283115789	1.3027016204969417	-0.2871036244994032	-1.9888906643134554	-0.2871036244994036	3.282205080349691	1.1989267004311903	-1.988890664313455	1.1989267004311897	8.562961548867921	0.00197564707045265	0.09411144290298445	-0.015256500061027222	0.06221018484939278	0.0049710491352341	0.024842894385266826	0.0049710491352341025	0.008876302010233062	0.002769451134699389	0.024842894385266837	0.002769451134699388	0.028191408940956217
7.859999999999855	3.2020363267288703	4.364459758872079	19.946437353091728	5.042926556892203	-0.42273707174170455	-0.6377518139649506	0.6473484279456393	-0.006497276845857289	-0.11900451138471305	0.6660926058007949	-0.00754574550225354	-0.25605240065077295	-0.1614690908224979	0.986744086772745	0.016243150186378966	3.270209814048004	-0.24232725633758417	-1.9851071542995016	0.01583451926537253	0.019400169779736035	0.03254858201612898	-0.0005356832099428646	-0.0012479095202692385	1.3041369153660616	-0.287174398443882	-1.9917942856838675	-0.28717439844388226	3.281177373411268	1.1988535200571966	-1.9917942856838677	1.1988535200571966	8.563589608463499	0.002748356242159424	0.08306303113304654	-0.014906374718187928	0.06212406551756668	0.004954824293427898	0.024807224103216827	0.004954824293427898	0.008874320207023428	0.0027610849767484985	0.02480722410321684	0.002761084976748499	0.0281846219817791
7.8649999999998546	3.188471658810221	4.327106821883351	19.429299571433546	5.011210693766185	-0.521282103797181	-0.626645090049552	0.6473692121868526	-0.006496707452363516	-0.11899946444537407	0.6662217440461763	-0.00754524192490949	-0.2559105741882488	-0.16142997873105677	0.9867498034347513	0.016284575167023033	3.2706515082973726	-0.2619273629263955	-1.9826546245337362	-0.009723803826375103	0.019497590821066172	0.03277654343609883	-0.0005285433355175122	-0.0008872846254227968	1.3056731256938405	-0.28728541701140464	-1.9949364459294263	-0.28728541701140464	3.280198593462743	1.198731835752096	-1.9949364459294272	1.1987318357520953	8.56444309289858	0.0009865181140260178	0.08994179636980913	-0.015376161539748884	0.06203559355938288	0.004938608167595474	0.02476952455082088	0.004938608167595476	0.00887237941219839	0.002752636178843022	0.024769524550820873	0.0027526361788430217	0.028176627747879664
7.8699999999998544	3.1510274359034174	4.893146869087213	19.168355155805564	5.952270842906573	-0.49774081732296294	-0.7878344687584714	0.6473906732894958	-0.006493070515745955	-0.11900232144966691	0.6663078362097639	-0.007544906206680125	-0.2558160232132329	-0.16138922158448218	0.9867557837074642	0.016326128635509717	3.2710553985590116	-0.27449284454905476	-1.9808186674203327	-0.025021897701973744	0.019621469858370166	0.030537166772755017	-0.0003230701250580417	-0.0023193623218084837	1.3070875475001287	-0.28737169520486633	-1.997832088822943	-0.2873716952048663	3.2792788834393725	1.1986329793034627	-1.9978320888229433	1.1986329793034636	8.56525695698399	0.00221144433011875	0.0824929940854309	-0.016165330111286486	0.061954178021958	0.004923383985802892	0.02473498782335638	0.004923383985802893	0.008870534653453326	0.0027446737297235537	0.02473498782335638	0.002744673729723553	0.02816945915240595
7.874999999999854	3.224246713391507	4.1937425298634565	20.00674370002818	4.787166659108021	-0.41719027864411845	-0.6156128538906435	0.6473906802281261	-0.006489520916330621	-0.11900535329115419	0.6663652309854889	-0.007544682394527186	-0.255752989229889	-0.1613424064695163	0.9867627000962861	0.01637075359634423	3.271537718227159	-0.28110541018258417	-1.9797730112803034	-0.032955929589908284	0.0198114036569687	0.03124026834095183	8.414678412081517e-05	-0.0026907751057458295	1.3087262470946504	-0.28752473035900233	-2.001275018348048	-0.28752473035900217	3.278461671070503	1.1984239970018564	-2.0012750183480477	1.1984239970018573	8.566601201678889	0.0007243629675085641	0.09818380265805485	-0.01842834794634276	0.06186724625279271	0.00490768256819825	0.024695847116938865	0.0049076825681982515	0.008868676804252754	0.0027361976102226737	0.02469584711693886	0.0027361976102226733	0.028159586534958318
7.879999999999854	3.0994637287792486	4.60126119724637	19.46252321506959	5.4313114310741195	-0.34364034493050916	-0.7205979071997264	0.6473949674597399	-0.006486189311539655	-0.11900790307327405	0.6664034941693057	-0.007544533186425242	-0.2557109665743262	-0.16129778381657497	0.9867692905050086	0.01641317312720495	3.271987733386344	-0.2846657277726279	-1.979196550280457	-0.036692362265554654	0.02000306680146508	0.030019136023053887	-1.7251867101922068e-05	-0.0024633522817921905	1.310266326018511	-0.2876594549037865	-2.0044898641574367	-0.28765945490378636	3.2776471235639963	1.1982439675473529	-2.0044898641574367	1.1982439675473535	8.567789078550382	0.000957840150855594	0.0916605483735943	-0.01759351547464646	0.06178458972769246	0.004892678116676162	0.02465905961523034	0.004892678116676164	0.0088668983794946	0.0027281421808633944	0.02465905961523034	0.002728142180863393	0.028150649026460913
7.884999999999854	3.266932069147747	4.533590620708519	19.124720258637478	5.3364811458208745	-0.66707771474887	-0.6785753583182583	0.6474133963775685	-0.006483773826251701	-0.11900712547696538	0.6664290029585168	-0.007544433714357299	-0.2556829514706176	-0.16125161447333694	0.9867761799086323	0.01645258626079389	3.272388568960924	-0.2864795577791037	-1.9789196868211234	-0.037403732002844164	0.020181941009769045	0.029692597483054015	-0.0003322431601240637	-0.0015931317217372303	1.3116678817721394	-0.28775159288602675	-2.0073512604357635	-0.28775159288602703	3.2767549402504916	1.198136637336786	-2.0073512604357644	1.198136637336786	8.568599690568895	0.0013199078773087848	0.08176383171970887	-0.018303601487122238	0.061705278835238464	0.004877964554835905	0.024625189881495105	0.004877964554835906	0.008865134382856814	0.002720419890054353	0.024625189881495115	0.0027204198900543535	0.02814351143830195
7.889999999999854	3.22409467032504	4.335110908220449	19.429656094236528	4.961150125738329	-0.5268312730868715	-0.6330989681702422	0.6474127322357441	-0.006485859527577348	-0.11900747070508638	0.6663320078390669	-0.00739964519339336	-0.255768440947348	-0.1612063834954768	0.9867829304006477	0.016490912352553767	3.2728571104847983	-0.32271018779399613	-1.9735811114564759	-0.020364467106008408	0.02051912398243243	0.030107872502985668	-0.00039625369611398444	-0.002103873831564106	1.3132641703306707	-0.2879151410851696	-2.010686830432226	-0.28791514108516963	3.2759666177187565	1.1979394202912665	-2.010686830432225	1.1979394202912659	8.569910125238266	-0.0012654713677228504	0.09505349288834784	-0.017673569018579208	0.06162171440246669	0.004863135181126761	0.024587481815824333	0.00486313518112676	0.008863415251919643	0.002712455850289483	0.02458748181582434	0.002712455850289484	0.028134006230855647
7.894999999999854	3.2758432844601932	4.751819482353193	19.432222117147532	5.626459561720535	-0.5580754251574487	-0.7310082736364137	0.6474031280818129	-0.006489585484478606	-0.11901779841189647	0.6662673444261002	-0.007303119512750728	-0.25582543393183504	-0.16116458343677584	0.9867891634197106	0.016526463719685087	3.2733128850275595	-0.3447337041731532	-1.9699387314221108	-0.008163397327026742	0.020819275892236942	0.027459908146119597	-0.0005076934632182277	-0.004048772375989352	1.3148047105650118	-0.28808974258870346	-2.013952252932324	-0.2880897425887037	3.2753164469481666	1.1977310935589163	-2.013952252932324	1.1977310935589158	8.571436270182422	-0.0018525980027486663	0.09234624895089386	-0.016260025083792786	0.061544740253876476	0.004849511536595824	0.02455172432162542	0.004849511536595823	0.008861845493370065	0.0027050377403962395	0.024551724321625425	0.0027050377403962395	0.02812426331292747
7.899999999999854	3.287026804259795	4.312358566787887	19.76323955967216	4.872178641504224	-0.48973215871465436	-0.6360445166878963	0.6473923293799714	-0.006494235251637567	-0.11902526859947657	0.6662242354841225	-0.0072387690589889656	-0.25586342925482625	-0.16112301732825784	0.9867953695904321	0.01656115460709972	3.273776564288175	-0.357431932195955	-1.9676880022733072	0.00106941655511876	0.021100057380383983	0.027699408461028474	-0.0005035400724600432	-0.0035154053903571608	1.3163711202088577	-0.2882738473143036	-2.0172662803655297	-0.28827384731430317	3.2746605339946706	1.197513327310779	-2.0172662803655297	1.1975133273107803	8.572974519751204	-0.0024394464394240237	0.09385015968274542	-0.01611696494124803	0.061466868797603255	0.004835880210119562	0.02451547376950718	0.004835880210119563	0.008860290014947878	0.0026976148220378164	0.024515473769507176	0.002697614822037816	0.02811434948037819
7.904999999999854	3.0777391590670815	4.486894102765472	19.42000914646964	5.1508398535531565	-0.24925590190123512	-0.691832070223622	0.6473911921353837	-0.006501028355585882	-0.11902832202306651	0.6661954961894706	-0.007195868756481146	-0.2558887594701539	-0.16108099346223906	0.9868017104781536	0.01659209880058187	3.274210767542441	-0.36435595906949214	-1.9663972958543543	0.008404205631568684	0.02134939313754393	0.027700724296399186	-0.0007667135626687128	-0.0025064262739434027	1.3178573466749182	-0.28844024438185834	-2.0203636927751094	-0.2884402443818584	3.2739422623179792	1.197340137758816	-2.020363692775109	1.197340137758815	8.57425216739445	-0.0029755982908119954	0.08779174409406465	-0.016304183976156426	0.061390488485928804	0.004822544132605208	0.02448088331166421	0.004822544132605208	0.008858774756581285	0.0026904891879902344	0.024480883311664203	0.0026904891879902344	0.02810559958128701
7.909999999999854	3.2305500357558583	4.937660349973867	19.233807570311498	5.9274423812879595	-0.5186134320363354	-0.7984369740967633	0.6474077860071106	-0.006508937638911241	-0.11902685425629181	0.6661763366597029	-0.007167268554809279	-0.25590564628037227	-0.1610384300922367	0.9868082115086599	0.016618595984853983	3.2745721702340873	-0.3681964921090784	-1.9656438085267336	0.014536253040809872	0.021551717466098373	0.026578358901683117	-0.0011837231839206073	-0.001290324698475891	1.3191293646435467	-0.28854871896658235	-2.02293676074154	-0.2885487189665824	3.2731481710878714	1.1972627623064958	-2.022936760741539	1.1972627623064944	8.575021022644261	-0.0023939502592984756	0.07313763045878158	-0.01664994888282649	0.06132012939235335	0.004809872275743148	0.024450769937132914	0.004809872275743148	0.008857308216250895	0.0026839424087686118	0.024450769937132903	0.0026839424087686113	0.02809929262178651
7.9149999999998535	3.308944975481462	4.49062188199016	19.695634324056236	5.144125093299383	-0.48130872427138754	-0.6895788783343507	0.6473960728977376	-0.006517994823937405	-0.11902746420785032	0.6661635636398576	-0.007148201753694686	-0.2559169041538511	-0.16099874537117426	0.9868142009831021	0.016647424034653396	3.2750210862890134	-0.36840276437049563	-1.9655597707384131	0.019480213631628086	0.021788320618006052	0.0264661868822451	-0.0008029484722547452	-0.002087172913945697	1.3206464142790644	-0.28874211323611115	-2.026125786524096	-0.28874211323611104	3.2725174803915076	1.1970483132895051	-2.026125786524097	1.197048313289506	8.576473081654322	-0.004216698651717113	0.09055326264480455	-0.015255367304976945	0.061245490578864206	0.0047971313457015035	0.024415938439099193	0.0047971313457015035	0.008855891347523315	0.002677037854894986	0.024415938439099196	0.0026770378548949866	0.028089757353750227
7.919999999999853	3.3350780303632046	4.628738623140896	19.5563611112477	5.412762080569934	-0.5514739857043354	-0.7149546992982314	0.6473752037287633	-0.006524428186042656	-0.1190352723038148	0.6661550482932941	-0.007135490552951599	-0.2559244094028372	-0.1609619522429276	0.9868196772534842	0.016678564550792373	3.2754754011599765	-0.3671313656660525	-1.9657502567458127	0.023568855659910643	0.022023103667726453	0.02502127838391573	-0.0005139884154123053	-0.0035615993369403076	1.3221687739704306	-0.2889450290885484	-2.029371391722972	-0.28894502908854874	3.2719789779204715	1.1968003471517035	-2.0293713917229725	1.1968003471517037	8.578142719935332	-0.003402381763428432	0.0917613391645468	-0.01412883583236708	0.061173805167358326	0.004784924476439211	0.024381494240355548	0.004784924476439211	0.008854535949700312	0.0026702692950507307	0.024381494240355545	0.00267026929505073	0.028079641939460345
7.924999999999853	3.408931596207047	4.551072669649357	19.46253777895958	5.23606962555717	-0.6705551488686301	-0.6785467357060738	0.6473800071548185	-0.006528357277325604	-0.11903601405004147	0.6660792791716457	-0.00703794650203441	-0.2561108380875919	-0.160923372551167	0.986825470236873	0.01670806567298532	3.275847743733509	-0.4280024972625947	-1.953474177912985	0.015357955084152004	0.02273002475961719	0.02496818936268019	-0.0006545245329483289	-0.0018005636036398471	1.3234607035606667	-0.28906848517761363	-2.0320276036485367	-0.28906848517761397	3.2712818542529125	1.1966702990707738	-2.0320276036485367	1.1966702990707734	8.579119559712844	-0.0014580688645808046	0.0754812689559909	-0.015080997683412823	0.06110633503124979	0.004772899647123514	0.024351543950528087	0.004772899647123513	0.008853155478012511	0.0026638748277785	0.024351543950528094	0.0026638748277785004	0.028072587115244914
7.929999999999853	3.2574790785518504	4.786929181771317	19.396849659178994	5.622940260471082	-0.43895825594378995	-0.7711414843329132	0.647397243877936	-0.00653496641586734	-0.11902505427302212	0.66602876642388	-0.0069729171347562915	-0.2562351238774282	-0.16088541177268023	0.9868312484899149	0.01673234241135875	3.2761840592049922	-0.4651717941383254	-1.9449804336137937	0.011203881174233349	0.02325536964010135	0.025082511197531146	-0.0009061928031522887	0.0007011732821143431	1.324651691131051	-0.2891739601322021	-2.034402516205273	-0.2891739601322023	3.2704936073039437	1.1965883318358204	-2.0344025162052732	1.1965883318358193	8.579697864860998	-0.0023352414870007393	0.0680321427279964	-0.014817187324798338	0.061039981236674	0.004761271191132031	0.024323433609659093	0.00476127119113203	0.008851837804000035	0.002657877526738535	0.024323433609659096	0.0026578775267385364	0.02806698892747043
7.934999999999853	3.3480252752106345	4.924759222504741	19.43284758789443	5.841621639472658	-0.559844894117202	-0.8049519559481002	0.6474077616488225	-0.00654483497760119	-0.11901330758008627	0.6659950912587029	-0.0069295642232375665	-0.25631798107065235	-0.16085141879036222	0.9868364466560297	0.016752570681203605	3.2765332904422384	-0.48717330665917996	-1.9395918625695947	0.009239988543405124	0.023669066271351034	0.0244674104357626	-0.0009160746846075635	0.0008078734183699243	1.3258763393088886	-0.2893158304359306	-2.0368663588439047	-0.2893158304359311	3.269758684087502	1.1964743909415878	-2.036866358843904	1.1964743909415865	8.580423096824083	-0.004231895269007056	0.07031086698940398	-0.013068549470059474	0.060974123513833564	0.0047503039124205506	0.02429489048450886	0.00475030391242055	0.008850644323903095	0.0026521941685015804	0.024294890484508874	0.0026521941685015813	0.02806080421068018
7.939999999999853	3.405888231117001	4.840276401886894	19.52840047175804	5.648769633134774	-0.6085966473944247	-0.7667337230027719	0.6474023628691731	-0.006557438202381926	-0.11901342471607229	0.6659726411485849	-0.006900662282225082	-0.2563732191994684	-0.1608205807793128	0.986841149490035	0.01677159715087693	3.276908322538163	-0.4994491774670202	-1.936465759106744	0.00861689111349511	0.024013742595185322	0.022881104915923062	-0.001045899066722253	-0.0016779530450613022	1.327163129978624	-0.28949543612574496	-2.039536059517577	-0.2894954361257447	3.2691785596802396	1.1963115168099565	-2.0395360595175775	1.196311516809957	8.581598586448852	-0.005446403666815626	0.0753182233575987	-0.011677417381176959	0.06091075896964486	0.0047399421893068215	0.024265755720479287	0.004739942189306821	0.008849540315345357	0.0026466702376113796	0.02426575572047929	0.0026466702376113805	0.028053213607234017
7.944999999999853	3.4843751468915043	4.785847421408184	19.410071328877756	5.591439254031058	-0.7547087661981818	-0.742526426656464	0.6473833691638058	-0.006571061447663287	-0.11902335505940614	0.6659576744085061	-0.006881394321550074	-0.2564100446186793	-0.16079464436829166	0.9868450715833291	0.016789491778161848	3.2772993139476734	-0.5055077262369273	-1.9348893247246584	0.008617836790118995	0.024310528085144605	0.021141846444656477	-0.000943192498824669	-0.003712075717427826	1.3284838802627608	-0.28970950928130523	-2.0423416884996235	-0.28970950928130546	3.2687345078144756	1.1961013359554582	-2.042341688499624	1.196101335955458	8.583136910536615	-0.006267721905868698	0.078383737733519	-0.009616682612939713	0.060850474293382986	0.0047304284707868835	0.024236580132713088	0.004730428470786883	0.008848559906126702	0.002641444923070334	0.024236580132713088	0.0026414449230703343	0.028044562184870274
7.949999999999853	3.5577158768422494	4.9047440722471665	19.494777128027234	5.76596835841202	-0.8312773679131179	-0.7681384492400075	0.6473810789538815	-0.006585323278235222	-0.1190301495346173	0.665947696581787	-0.006868549014433421	-0.25643459489815307	-0.16077126792222685	0.9868486543519254	0.016802762108462793	3.277629175512947	-0.5084265799815324	-1.9341192978915058	0.009096313263715482	0.024540611264609543	0.020544844130345814	-0.0011205431720583549	-0.0028148427264058857	1.3296297912182813	-0.28988540786950673	-2.0447144501922496	-0.2898854078695068	3.268207362305343	1.1959705302360084	-2.0447144501922487	1.1959705302360073	8.584237551352892	-0.006048001481232971	0.06601453209471556	-0.008669417874580157	0.06079442117930009	0.004721618336805608	0.024210970806400202	0.004721618336805608	0.008847655901151224	0.002636800529829993	0.024210970806400195	0.0026368005298299923	0.028038032623268327
7.954999999999853	3.6257340408411487	5.052539699535292	19.737759623946776	5.969789827653445	-0.865891429380326	-0.7876093597565719	0.6473973632451496	-0.006599786023561479	-0.11903007618183986	0.6659410446973075	-0.006859985476355659	-0.2564509617511358	-0.16075158877162252	0.9868517291930707	0.016810451988131515	3.2778988152586965	-0.5094515788555056	-1.9338442902665505	0.009720527068243785	0.02471623468866862	0.020359767300375895	-0.0010806324039701913	-0.001171005503847181	1.3306081075082776	-0.290033084295993	-2.04665623001735	-0.290033084295993	3.2675653463435395	1.1959126252606407	-2.0466562300173505	1.195912625260641	8.584838833388238	-0.006201465930401936	0.053760353530121936	-0.007235763035872688	0.06074142673724715	0.004713644041587351	0.02418864424973927	0.004713644041587351	0.008846866162366353	0.002632826493457786	0.024188644249739263	0.0026328264934577864	0.02803373209742913
7.9599999999998525	3.6791212741233026	5.045094225812695	19.586552683989616	5.973553379086563	-0.9883018367609373	-0.8023666624202845	0.647405482467524	-0.006616047709820915	-0.11902675522399941	0.6658120789748203	-0.006661519287241478	-0.2567065358616785	-0.16073912935301557	0.9868536980962098	0.016814007513660006	3.27819481959103	-0.45919306719982284	-1.945668107109322	0.05355797349331923	0.02547395885740654	0.02029909638340589	-0.0006488498865585748	-0.0006297119957873467	1.331666343225397	-0.2902413514221737	-2.0487842581796842	-0.29024135142217344	3.266955686339374	1.1957928456327185	-2.0487842581796833	1.195792845632719	8.585622736483717	-0.008470610213148645	0.05868099133484088	-0.004127622200918793	0.06068680225866736	0.004706497519484736	0.024164870148287186	0.004706497519484734	0.008846254610513733	0.0026292248448118133	0.024164870148287183	0.002629224844811814	0.028028543442045552
7.964999999999852	3.7198840452033535	4.874517799660954	19.223026790942654	5.748032589122282	-1.10349027748989	-0.7570447765743346	0.6473959900179783	-0.0066283401217127665	-0.11902553935789648	0.6657261018264954	-0.006529208494498676	-0.25687691860204026	-0.16073404781521275	0.9868544268465729	0.016819812313426153	3.278537554514621	-0.42529639977562816	-1.9524119197248806	0.08081718015763387	0.026063190468195885	0.019759878233330187	0.0003439908598899643	-0.001262385496493971	1.332857532178912	-0.29051307423851885	-2.05125631978107	-0.2905130742385186	3.2664418375256434	1.195566114859671	-2.05125631978107	1.1955661148596712	8.586814410686701	-0.00888060940721632	0.06803243716506298	-0.001053599937789139	0.06063064091821239	0.0046999967245737705	0.024138760733632653	0.004699996724573771	0.008845779547152153	0.002625717172714044	0.024138760733632657	0.0026257171727140454	0.028021563473531966
7.969999999999852	3.6151983692979432	4.929848929018614	19.31000130033019	5.791953932845364	-0.9375136456110003	-0.7792722848031256	0.6473964289641427	-0.0066310708519910725	-0.11903158275405892	0.6656687837276122	-0.0064410012993368244	-0.2569905070956146	-0.16073579943284372	0.9868539659451723	0.016830112268478366	3.278812797084648	-0.4032738357993341	-1.9562978148955465	0.09781396648538415	0.026486633740431826	0.017595950444208582	0.0009951619902583185	-0.0024327025358236365	1.3338411840639084	-0.2907228133143977	-2.0532803770055708	-0.2907228133143972	3.265927580587222	1.1953940930991094	-2.053280377005571	1.1953940930991107	8.58771905481075	-0.004750684795199394	0.054985661938920904	0.0013576663846185362	0.06058244610403276	0.00469433744382149	0.02411718798993141	0.0046943374438214915	0.008845345299923217	0.0026226585064488754	0.024117187989931416	0.002622658506448877	0.028016417713469514
7.974999999999852	3.5566562263888706	5.265990846590759	19.834890231351764	6.218269186059516	-0.7406673755918851	-0.8732532568880241	0.6474218519768188	-0.006624954062846975	-0.1190371676564039	0.66563057166169	-0.00638219650256228	-0.2570662327579975	-0.16075105603834458	0.9868512611345182	0.016842992007599047	3.2789832556092398	-0.3895706280967718	-1.9585441208084533	0.10781102205115717	0.02676712299982369	0.01605967080087813	0.0013597976143550912	-0.0018899704989285204	1.3345161913970487	-0.29083730071374864	-2.054577970309184	-0.2908373007137489	3.265304084514183	1.195340381327787	-2.0545779703091833	1.1953403813277865	8.587931610411575	1.5756574844367436e-05	0.03444026332465907	0.006383506026606728	0.060542509929766605	0.0046894353332911165	0.02410181098790558	0.004689435333291116	0.008844930946300207	0.002620193260454703	0.024101810987905592	0.0026201932604547036	0.02801464605965247
7.979999999999852	3.56416736772092	5.263133023661742	19.882407485368457	6.224041967253576	-0.7143335377381643	-0.8804521348050146	0.6474369871824218	-0.006620096788127774	-0.11903962093793416	0.6656050969510753	-0.006342993304712573	-0.25711671653291956	-0.16078289573502189	0.986845851838553	0.01685601222417876	3.2791825179945873	-0.3798843489939709	-1.960176353331948	0.11255141333958528	0.026995718922193945	0.015815365839421554	0.0013876460758270432	-0.0013912349315510948	1.3352721097267815	-0.2909909588721466	-2.056073966292053	-0.2909909588721465	3.264733683210945	1.1952280410131935	-2.0560739662920535	1.1952280410131932	8.58834740891771	-0.0003822928544276393	0.04009709242925738	0.013165027625681912	0.06050124112859139	0.004684829495217337	0.024084896510114792	0.0046848294952173365	0.008844590832459047	0.0026177816452214214	0.024084896510114792	0.0026177816452214227	0.028011799726219686
7.984999999999852	3.6419196356806953	5.289803998337073	19.464332063876263	6.294385598423332	-0.9249974736423644	-0.8737682562013742	0.6474472624318596	-0.006615998554371707	-0.11903637635822265	0.6655881138106655	-0.006316857839479419	-0.2571503723828675	-0.1608269972384924	0.9868384310177051	0.016869736979696768	3.2793965587487595	-0.37293329632435757	-1.9614363817096199	0.11379358318830729	0.02718718354749982	0.015786561644129057	0.001300231478547442	-0.0003193241894962319	1.3360687327359422	-0.2911611686745049	-2.0576609663680303	-0.29116116867450487	3.2641776700980842	1.1950836069145834	-2.05766096636803	1.1950836069145825	8.588811321906208	-0.00023039429888682857	0.04303184164516671	0.018141588182039807	0.06045887882009792	0.004680278818341092	0.024067100364597003	0.004680278818341094	0.008844275397867755	0.0026153519920297315	0.024067100364596996	0.00261535199202973	0.028008450809120927
7.989999999999852	3.7565315924421774	5.2165301620907645	19.45747467428595	6.18760147529241	-1.0902072320091705	-0.8682588875071174	0.6474606614193763	-0.00660760881097805	-0.1190296961183697	0.665576791717059	-0.006299434195990664	-0.25717280961616623	-0.16088691293020846	0.9868283847642695	0.016886096983330184	3.279591822701743	-0.3683098433011807	-1.9623962349140474	0.11225601709815451	0.027340623826750964	0.015285145122823173	0.0016341776289437158	0.00044327117538943986	1.3368086549295926	-0.2913169427648861	-2.059114988631249	-0.29131694276488534	3.2636022346273412	1.1949423820136786	-2.0591149886312494	1.1949423820136802	8.589124219241082	0.0018611063344094922	0.0394604342797954	0.024386495941200414	0.06041812497324659	0.004676040243806426	0.02405041312701423	0.004676040243806426	0.008843990721284592	0.0026130789511439752	0.024050413127014236	0.0026130789511439774	0.02800566518677025
7.994999999999852	3.6277215479415017	5.468367863393492	19.733392445570708	6.569203709878074	-0.8009962702769345	-0.952813026121911	0.6474907581205388	-0.006592805378848018	-0.11902403145976798	0.6654714352708946	-0.006162932511278276	-0.2573492679758758	-0.16096624643838453	0.9868151316220509	0.01690454108491929	3.279705064769069	-0.35027163734686634	-1.964549378387125	0.13070598615800352	0.02777615405580733	0.013512743837039478	0.0018091727219786647	0.0005955637549300467	1.3373017005784724	-0.2914034073426954	-2.060004027753231	-0.29140340734269543	3.2629763481676037	1.1948856199717568	-2.0600040277532305	1.1948856199717568	8.588955074215948	0.005874199860363473	0.023363023515702207	0.031885678363780076	0.06038492069032372	0.004672626235209978	0.024038767123413938	0.004672626235209981	0.008843751489048679	0.0026113655758929666	0.024038767123413934	0.0026113655758929653	0.028005340036212866
